image,class,split
FODB/D09_Samsung_GalaxyS4mini_1/instagram/D09_img_instagram_0031.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/facebook/D09_img_facebook_0096.jpg,0,test
FODB/D05_Apple_iPhone6s_1/twitter/D05_img_twitter_0031.jpg,0,test
FODB/D12_Samsung_GalaxyStar5280_1/whatsapp/D12_img_whatsapp_0103.jpg,0,test
FODB/D26_Huawei_P20lite_1/instagram/D26_img_instagram_0075.jpg,0,test
FODB/D22_BQ_AquarisX_1/telegram/D22_img_telegram_0107.jpg,0,test
FODB/D10_Samsung_GalaxyJ1_1/whatsapp/D10_img_whatsapp_0010.jpg,0,test
FODB/D26_Huawei_P20lite_1/whatsapp/D26_img_whatsapp_0024.jpg,0,test
FODB/D26_Huawei_P20lite_1/telegram/D26_img_telegram_0008.jpg,0,test
FODB/D21_Google_Nexus5_1/telegram/D21_img_telegram_0110.jpg,0,test
FODB/D13_Sony_XperiaE5_1/instagram/D13_img_instagram_0008.jpg,0,test
FODB/D20_Google_Pixel3_1/twitter/D20_img_twitter_0003.jpg,0,test
FODB/D06_LG_G6_1/instagram/D06_img_instagram_0115.jpg,0,test
FODB/D23_Huawei_P9lite_1/facebook/D23_img_facebook_0106.jpg,0,test
FODB/D26_Huawei_P20lite_1/instagram/D26_img_instagram_0079.jpg,0,test
FODB/D01_Motorola_E3_1/instagram/D01_img_instagram_0083.jpg,0,test
FODB/D11_Samsung_GalaxyJ3_1/whatsapp/D11_img_whatsapp_0119.jpg,0,test
FODB/D19_Apple_iPhone8Plus_1/orig/D19_img_orig_0069.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/facebook/D09_img_facebook_0104.jpg,0,test
FODB/D16_Samsung_GalaxyA6_2/telegram/D16_img_telegram_0095.jpg,0,test
FODB/D18_Samsung_GalaxyS4_1/twitter/D18_img_twitter_0030.jpg,0,test
FODB/D12_Samsung_GalaxyStar5280_1/whatsapp/D12_img_whatsapp_0050.jpg,0,test
FODB/D25_Huawei_P9lite_2/orig/D25_img_orig_0097.jpg,0,test
FODB/D08_Motorola_G8Plus_1/instagram/D08_img_instagram_0016.jpg,0,test
FODB/D07_Motorola_Z2Play_1/orig/D07_img_orig_0068.jpg,0,test
FODB/D04_LG_G3_1/instagram/D04_img_instagram_0075.jpg,0,test
FODB/D05_Apple_iPhone6s_1/twitter/D05_img_twitter_0059.jpg,0,test
FODB/D01_Motorola_E3_1/facebook/D01_img_facebook_0114.jpg,0,test
FODB/D23_Huawei_P9lite_1/facebook/D23_img_facebook_0080.jpg,0,test
FODB/D21_Google_Nexus5_1/telegram/D21_img_telegram_0141.jpg,0,test
FODB/D03_Wiko_Lenny2_1/twitter/D03_img_twitter_0107.jpg,0,test
FODB/D06_LG_G6_1/instagram/D06_img_instagram_0064.jpg,0,test
FODB/D22_BQ_AquarisX_1/twitter/D22_img_twitter_0045.jpg,0,test
FODB/D07_Motorola_Z2Play_1/orig/D07_img_orig_0056.jpg,0,test
FODB/D15_Samsung_GalaxyA6_1/telegram/D15_img_telegram_0138.jpg,0,test
FODB/D02_LG_OptimusL50_1/whatsapp/D02_img_whatsapp_0083.jpg,0,test
FODB/D12_Samsung_GalaxyStar5280_1/facebook/D12_img_facebook_0113.jpg,0,test
FODB/D01_Motorola_E3_1/whatsapp/D01_img_whatsapp_0016.jpg,0,test
FODB/D24_Huawei_P8lite_1/whatsapp/D24_img_whatsapp_0129.jpg,0,test
FODB/D13_Sony_XperiaE5_1/facebook/D13_img_facebook_0021.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/orig/D09_img_orig_0140.jpg,0,test
FODB/D22_BQ_AquarisX_1/orig/D22_img_orig_0093.jpg,0,test
FODB/D12_Samsung_GalaxyStar5280_1/twitter/D12_img_twitter_0003.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/twitter/D09_img_twitter_0013.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/telegram/D09_img_telegram_0024.jpg,0,test
FODB/D26_Huawei_P20lite_1/twitter/D26_img_twitter_0058.jpg,0,test
FODB/D12_Samsung_GalaxyStar5280_1/twitter/D12_img_twitter_0069.jpg,0,test
FODB/D19_Apple_iPhone8Plus_1/instagram/D19_img_instagram_0064.jpg,0,test
FODB/D10_Samsung_GalaxyJ1_1/whatsapp/D10_img_whatsapp_0123.jpg,0,test
FODB/D19_Apple_iPhone8Plus_1/telegram/D19_img_telegram_0091.jpg,0,test
FODB/D26_Huawei_P20lite_1/facebook/D26_img_facebook_0034.jpg,0,test
FODB/D18_Samsung_GalaxyS4_1/twitter/D18_img_twitter_0081.jpg,0,test
FODB/D21_Google_Nexus5_1/whatsapp/D21_img_whatsapp_0048.jpg,0,test
FODB/D25_Huawei_P9lite_2/telegram/D25_img_telegram_0046.jpg,0,test
FODB/D13_Sony_XperiaE5_1/telegram/D13_img_telegram_0001.jpg,0,test
FODB/D27_Google_PixelXL_1/facebook/D27_img_facebook_0139.jpg,0,test
FODB/D26_Huawei_P20lite_1/telegram/D26_img_telegram_0006.jpg,0,test
FODB/D04_LG_G3_1/whatsapp/D04_img_whatsapp_0015.jpg,0,test
FODB/D25_Huawei_P9lite_2/twitter/D25_img_twitter_0095.jpg,0,test
FODB/D21_Google_Nexus5_1/facebook/D21_img_facebook_0027.jpg,0,test
FODB/D03_Wiko_Lenny2_1/twitter/D03_img_twitter_0074.jpg,0,test
FODB/D14_Apple_iPhone3_1/telegram/D14_img_telegram_0088.jpg,0,test
FODB/D23_Huawei_P9lite_1/instagram/D23_img_instagram_0035.jpg,0,test
FODB/D06_LG_G6_1/telegram/D06_img_telegram_0092.jpg,0,test
FODB/D20_Google_Pixel3_1/instagram/D20_img_instagram_0055.jpg,0,test
FODB/D21_Google_Nexus5_1/telegram/D21_img_telegram_0101.jpg,0,test
FODB/D15_Samsung_GalaxyA6_1/whatsapp/D15_img_whatsapp_0010.jpg,0,test
FODB/D15_Samsung_GalaxyA6_1/orig/D15_img_orig_0073.jpg,0,test
FODB/D26_Huawei_P20lite_1/facebook/D26_img_facebook_0091.jpg,0,test
FODB/D16_Samsung_GalaxyA6_2/twitter/D16_img_twitter_0133.jpg,0,test
FODB/D17_Apple_iPhone7_1/whatsapp/D17_img_whatsapp_0090.jpg,0,test
FODB/D08_Motorola_G8Plus_1/instagram/D08_img_instagram_0017.jpg,0,test
FODB/D23_Huawei_P9lite_1/instagram/D23_img_instagram_0003.jpg,0,test
FODB/D24_Huawei_P8lite_1/instagram/D24_img_instagram_0120.jpg,0,test
FODB/D22_BQ_AquarisX_1/telegram/D22_img_telegram_0046.jpg,0,test
FODB/D21_Google_Nexus5_1/whatsapp/D21_img_whatsapp_0097.jpg,0,test
FODB/D27_Google_PixelXL_1/facebook/D27_img_facebook_0045.jpg,0,test
FODB/D07_Motorola_Z2Play_1/telegram/D07_img_telegram_0136.jpg,0,test
FODB/D21_Google_Nexus5_1/facebook/D21_img_facebook_0068.jpg,0,test
FODB/D25_Huawei_P9lite_2/orig/D25_img_orig_0125.jpg,0,test
FODB/D02_LG_OptimusL50_1/orig/D02_img_orig_0029.jpg,0,test
FODB/D10_Samsung_GalaxyJ1_1/twitter/D10_img_twitter_0088.jpg,0,test
FODB/D15_Samsung_GalaxyA6_1/telegram/D15_img_telegram_0072.jpg,0,test
FODB/D02_LG_OptimusL50_1/instagram/D02_img_instagram_0060.jpg,0,test
FODB/D11_Samsung_GalaxyJ3_1/orig/D11_img_orig_0040.jpg,0,test
FODB/D23_Huawei_P9lite_1/instagram/D23_img_instagram_0083.jpg,0,test
FODB/D05_Apple_iPhone6s_1/instagram/D05_img_instagram_0078.jpg,0,test
FODB/D21_Google_Nexus5_1/instagram/D21_img_instagram_0107.jpg,0,test
FODB/D01_Motorola_E3_1/orig/D01_img_orig_0050.jpg,0,test
FODB/D16_Samsung_GalaxyA6_2/telegram/D16_img_telegram_0111.jpg,0,test
FODB/D06_LG_G6_1/twitter/D06_img_twitter_0063.jpg,0,test
FODB/D08_Motorola_G8Plus_1/facebook/D08_img_facebook_0094.jpg,0,test
FODB/D08_Motorola_G8Plus_1/orig/D08_img_orig_0007.jpg,0,test
FODB/D17_Apple_iPhone7_1/facebook/D17_img_facebook_0097.jpg,0,test
FODB/D10_Samsung_GalaxyJ1_1/facebook/D10_img_facebook_0023.jpg,0,test
FODB/D22_BQ_AquarisX_1/twitter/D22_img_twitter_0039.jpg,0,test
FODB/D03_Wiko_Lenny2_1/whatsapp/D03_img_whatsapp_0109.jpg,0,test
FODB/D22_BQ_AquarisX_1/instagram/D22_img_instagram_0096.jpg,0,test
FODB/D24_Huawei_P8lite_1/whatsapp/D24_img_whatsapp_0064.jpg,0,test
FODB/D09_Samsung_GalaxyS4mini_1/facebook/D09_img_facebook_0066.jpg,0,test
